supplier_reliability,transport_delay_days,geo_political_risk,weather_risk,inventory_level,currency_volatility,risk_score
0.9485842360750871,9,0.787901988292265,0.10480806499757211,319,0.04981299435480424,0.3894989276904883
0.9214688307596458,13,0.8646861920335402,0.49857079950570915,144,0.06893104121026904,0.5598180436729876
0.6746280235544143,8,0.6084864126597913,0.38512011990250006,359,0.02523119270696871,0.41791874682951935
0.9570235993959911,14,0.5068384318204826,0.8658201652223552,181,0.03077709052931491,0.48208638026351636
0.8157368967662603,6,0.1593040206189803,0.4759677310116559,88,0.06136379029893838,0.358500298494022
0.922976062065625,3,0.06310903307915017,0.11097752458514809,121,0.0897935293443737,0.25242026979903104
0.9584365199693973,4,0.11764902847355863,0.6344241452865836,330,0.08099244203028994,0.2677670395961742
0.7272013899887455,0,0.22735730009609878,0.7707806182638798,382,0.05831302190995835,0.28630212675894245
0.6440207698110707,13,0.34167450189692083,0.0028812516656145926,209,0.07302217177572493,0.47997229971168276
0.6911740650167767,0,0.3809095255109872,0.8589566854206295,236,0.036482247020779866,0.3440076011600072
0.7708431154505025,2,0.34632176858900354,0.18602300000566563,240,0.06409655280987578,0.299376938559759
0.9272059063689972,12,0.2390553321972656,0.5520693646533779,471,0.0466181591127557,0.3372743901068475
0.9442922333025374,13,0.5097242467516981,0.41579750068745014,169,0.018993613645756094,0.41876387640741286
0.6027808522124762,7,0.8252861082328968,0.7196538166105304,269,0.07017382738772572,0.5658955083649486
0.8042989210310263,13,0.2797035384714792,0.37116161478574183,102,0.055646463734882204,0.4603469899317777
0.7669644012595116,1,0.9423870191022331,0.8697631766817108,271,0.035862158195359144,0.44035989263945674
0.6888431241882921,3,0.8733366617238478,0.7304963609587902,461,0.09113391900786308,0.47999795019202407
0.6479461469334731,1,0.1617642113521096,0.6477131710629215,180,0.0020934117826733266,0.2821670604126788
0.7350460685614512,13,0.7862759567570945,0.7962405955628543,286,0.0315773151249496,0.5640760787975521
0.9771638815650077,4,0.5745873823177666,0.7540230349283823,295,0.0056881397777646565,0.29719208859798724
0.7292811728083021,8,0.5665753621714186,0.03593867492155334,275,0.07665273162216273,0.42644398637277786
0.8075162486973464,0,0.3910427630581744,0.39473435384482813,257,0.07021074541137927,0.29423785879829306
0.8812075835580712,4,0.5011529991820097,0.9308072973164898,455,0.03313522187363171,0.32441760970759465
0.7454518409517176,13,0.39717877742921104,0.12572426899222622,145,0.0675662902207073,0.4802722536535902
0.9887128330883843,14,0.5397326187599428,0.7370965504320512,471,0.039593722619594984,0.4171027181549401
0.9849789179768444,8,0.6279500527726358,0.9745918113353297,249,0.07562537914224343,0.46004756210391695
0.7007129183301456,14,0.6743038064090484,0.052198629044971634,296,0.04541836627367061,0.5027517816276005
0.7988994023569541,0,0.5324811925594262,0.6821938806266105,121,0.04122797278316656,0.3520737786506266
0.7203513239267079,8,0.7214220673287317,0.4681541413010304,367,0.0934729915488301,0.5017340886333338
0.713936197750987,7,0.1412780492755058,0.5791752553747221,234,0.025087909989070026,0.34361351938968066
0.6147547789418131,3,0.21198249090223853,0.08534133648432485,55,0.012044733999656543,0.3075489321459928
0.8438257335919588,11,0.8187350040742701,0.04300695186693948,255,0.05845431132594582,0.46902095391657284
0.8010716092915446,10,0.3225279778464152,0.6668666605509217,81,0.0969321812284179,0.504936293398663
0.6205915004999957,9,0.022893824976120247,0.8233094298207179,148,0.037783921372718667,0.42891617920001585
0.7114585856946446,4,0.1537911496680311,0.7820153349329673,443,0.006203676362878153,0.26645919741472107
0.9633063543866615,12,0.22361443449631124,0.5438057278662374,436,0.03393052673095675,0.3168420801008443
0.695824756266789,4,0.9573228878945872,0.09986682113617817,305,0.05059316543195585,0.4356303315777877
0.6579579488364892,10,0.5730414289308493,0.6880444438360138,236,0.01619230066322137,0.4883509795153792
0.7957811041110252,11,0.9327307404762548,0.24188888355414595,125,0.0658102218056492,0.5594775936896739
0.9942601816442402,5,0.5751633504966249,0.9110687027673836,226,0.09977493890102007,0.42910309145047804
0.6968221086046001,6,0.4793544401378518,0.8382653595457049,364,0.04517394759814439,0.42302473899890525
0.8688542189623514,7,0.31372769119409605,0.7093829670873909,336,0.03547285567302127,0.33463375826520747
0.9046478461314871,14,0.6063709444333756,0.9488459558311304,398,0.040070416683446665,0.49190151398045534
0.6950550175969599,13,0.13919802461752984,0.03142182151127293,304,0.011514617839520114,0.34651323296839875
0.8912865394447438,7,0.898261627292706,0.736200425060762,374,0.08832736014262238,0.49274709960714996
0.7471132530877013,10,0.8293324051412837,0.33024277933640533,239,0.0414825655521352,0.5017726819210555
0.8529223322374317,13,0.31753144787673704,0.9060658856863653,357,0.03872744114248414,0.4388969529485719
0.8534118843043579,12,0.9527975276012943,0.2666751966619776,394,0.06596902729304743,0.5083724871881967
0.8143098736299034,1,0.8252007674155681,0.724856499315017,176,0.04420334209311236,0.4155695167520901
0.6361159080217633,8,0.6663068858350397,0.8776470196507814,474,0.0648233468807846,0.5068813202730084
0.9341209982356952,6,0.12176191112527479,0.041656818382682426,336,0.006144629013078751,0.1672263936056934
0.7283120259886943,3,0.4782340230480723,0.3976475795920361,303,0.08137233437222274,0.37769028914443253
0.6746074041599417,3,0.5061075548467509,0.7623090320219387,262,0.09405039528794026,0.45672058821150174
0.6163100566219055,10,0.2325513583653801,0.4549188895075871,299,0.0648765386159386,0.44551901558653506
0.8363571772752967,7,0.07996539435930194,0.2672526297935953,133,0.09545659288588108,0.35400111488784536
0.871025744736913,3,0.7767236304716927,0.21980534882319003,432,0.01514323143699633,0.28476076899257996
0.6066351315711425,12,0.12203505212439503,0.1315182669163779,455,0.04774161894803537,0.37230991659320944
0.8048372233197124,14,0.5942907505617747,0.8571295598562823,437,0.06018067339454473,0.5225672791632808
0.6905983100791752,5,0.9364491738836606,0.575355403251556,62,0.05817366474211867,0.5500862134869205
0.8580691161637799,4,0.8761051925980425,0.07638494499145598,94,0.040146177908904325,0.40011830941185783
0.6697465716019966,2,0.27775262374926113,0.3825803235706354,176,0.03380844093662614,0.31815969322960963
0.8763750952409863,12,0.8514486375512653,0.3677336508051099,475,0.01268240225504188,0.42183296627351
0.7546941385202149,13,0.0003325061204894064,0.18173919070946298,163,0.039174245056227824,0.3717397571285409
0.9746919954946938,9,0.01768780961325722,0.4355076254721907,482,0.016266081510548515,0.19454680733201088
0.6550083776583973,10,0.602553163842865,0.33209936539313645,325,0.07343656764922184,0.4989879569929226
0.7364265404201034,1,0.3647982191445295,0.34180370549218253,254,0.020883093549458998,0.2696284791348854
0.6453894084962356,8,0.38646084115914714,0.7390265577879587,386,0.005856530528453386,0.3929011986568746
0.9698774473114251,9,0.5644410906788825,0.2232633855051963,487,0.05523661378172343,0.32208793627459203
0.9509357413523924,8,0.19178245559186058,0.6418599588553554,469,0.059522973271940165,0.2896514045367968
0.7031766510860622,0,0.21175535066547835,0.5706496238809349,434,0.08719130612805055,0.288854343323421
0.8639936184136716,9,0.4846015870188647,0.5680925123378673,448,0.05769816124176819,0.3826296443552264
0.9268888800804863,2,0.754253544343863,0.6630073461417759,322,0.03454808537234457,0.33589953149781554
0.822080324639785,7,0.6194977514075877,0.548382036195654,457,0.08030118815263206,0.4143481779951128
0.8118602313424026,5,0.2973550482368389,0.8792551148463846,107,0.05402788931874211,0.4031330077146943
0.6967409163601807,4,0.4303371775089212,0.6755800919502598,377,0.007928028463119175,0.33046453158520855
0.6372411071223597,4,0.1706647585499984,0.5469632513713881,268,0.05658505603132467,0.35397533407508863
0.9588863031813307,5,0.07462981433708171,0.8297631202876449,158,0.09080185454216624,0.33610490515061453
0.9601672228653322,14,0.7826960407441492,0.6061465649334797,328,0.039631262549822056,0.48980162699906693
0.8532405829093072,6,0.2653874091881946,0.291144247785179,223,0.02963258018998001,0.29125231193334467
0.7356119164194802,0,0.1777663878512482,0.20709491817657122,377,0.014346945701802005,0.17452614016386472
0.7396838298450643,8,0.6916180555693193,0.1523277856626788,313,0.015144552193535733,0.3908624595868148
0.8903822715480958,2,0.618051674287186,0.8994552125461016,364,0.04327714843418189,0.34358498974846724
0.9588441039810308,3,0.6331896260134641,0.7101354317980658,160,0.05956798241615296,0.3775662196043431
0.954834569706047,9,0.22889460484661361,0.9373784381643208,236,0.008061540516960175,0.3339279343909009
0.9119502183430496,0,0.232645538562681,0.603291805714943,318,0.09395685890251658,0.2636300816836322
0.8568126584617151,12,0.22080262978563914,0.47340088149491255,472,0.0755133617445196,0.37557017831262424
0.6336559859980195,10,0.1737525956622945,0.059716488970889325,278,0.05866239182836627,0.38702109739184165
0.6646514856378455,9,0.6557236725616563,0.6716422815460298,205,0.08284386709389908,0.5607573840694797
0.9594216754108317,2,0.8480158852494014,0.5822087597682312,238,0.00801867568121133,0.3270828927513319
0.842571623863836,1,0.7243174696766612,0.9902088935876214,321,0.04768388777331244,0.3879301172415894
0.6036788206466518,1,0.7920936337605432,0.23915877778224304,424,0.06300931268616634,0.3927736043558371
0.6405886171464128,13,0.4047984290851998,0.5307373552868359,51,0.08286529061182893,0.587855460146962
0.8654007076432223,0,0.6540757953719981,0.6509573351180726,295,0.07834695600492678,0.355637636298167
0.6020246335384875,7,0.35423624044477453,0.6445911747423436,259,0.027706924971339964,0.4239392338063164
0.6643232205669994,2,0.52550462196864,0.5612935429484027,450,0.09408801695592044,0.39268799614105554
0.8194935157466344,2,0.4816348465348623,0.7769280103272255,335,0.012434584143087036,0.3002729664254583
0.8767580790770773,5,0.1768871451438544,0.20498120952681642,408,0.08751336186211522,0.26542815478711124
0.8607845038010402,12,0.3870787603356308,0.7256272002744159,62,0.09709402496046186,0.5364371459147176
0.6897077237842238,7,0.963822275482351,0.6197345714330892,145,0.017715352322262557,0.5298742807601078
0.8848716885390143,12,0.24858025771494208,0.8960751117945733,270,0.07220660642037853,0.45206866258112
0.69489963499872,14,0.13380373627948872,0.8471944390335817,287,0.004028551877799847,0.43630551920410643
0.7301598792637071,8,0.4185806216239353,0.31514703913255326,143,0.0405422825139155,0.41479181363951245
0.8985965620472096,8,0.7903377358601481,0.2762373249751531,387,0.0516283299197674,0.39700730764181613
0.8598531596188859,3,0.5821482297799723,0.9816533238524479,318,0.05806452259096341,0.3911035530465369
0.9396893641976711,13,0.6809748272382445,0.5272651809152565,220,0.09359372482485595,0.5299417324380625
0.8630451569201374,4,0.1896948481746772,0.9064209639144368,143,0.06722506872941947,0.3616259210130907
0.8273234413341887,1,0.6189481930077215,0.1638810237804822,198,0.0481277951219237,0.313841837034593
0.637469907131237,10,0.32350039491147375,0.6428189148001743,161,0.08096750362658894,0.5198418352828633
0.7470863212237734,8,0.8343033659547675,0.8098601873605862,104,0.0950532820954409,0.6046407443219877
0.7060809470726902,7,0.6292988060107362,0.9473952495864468,386,0.0022066148682290845,0.42711495024054724
0.6975958573516334,2,0.1988562777752959,0.3373401410170235,473,0.09825212722560388,0.2945453063435421
0.9892042219009782,10,0.06461667984408614,0.7249811699240525,165,0.008613213906368034,0.2976067336306304
0.7572390898667042,11,0.042633209287032736,0.538813009039619,192,0.08143867792687615,0.4249415603949
0.9568186220708453,12,0.37140856765014074,0.06062892606646819,250,0.02803347525514125,0.33133249477056265
0.8524554503989051,8,0.2658511366543135,0.6899997373089434,229,0.013217965775387176,0.3405181983841394
0.9179245214166594,2,0.646090123462508,0.6900965582378434,251,0.04398556397138349,0.3433025547293383
0.8010548372420768,8,0.4993338349786183,0.930606804846537,413,0.06439565794476136,0.4410733209191824
0.8307615538505436,1,0.2660192780053807,0.4973124461689724,102,0.0380951845023475,0.28473515189849113
0.7970070775275455,11,0.14923777795017612,0.23025092071051467,433,0.005456540828269896,0.27929373189775963
0.6780971951192177,9,0.1271997626874496,0.04456382344867915,229,0.05994611396587166,0.3606132903124642
0.8889808461046022,8,0.8646603921404177,0.4156421866859057,463,0.09024032761106748,0.45210903754302767
0.7123089449763423,14,0.24347796840486724,0.3019167000775018,466,0.038321536594725175,0.3969827834572127
0.6097263865725815,7,0.6517106479109683,0.7610883060238756,362,0.021633277763082704,0.46609965530922287
0.8581889183628671,8,0.8106859279862663,0.3542677648410466,357,0.04425773459328154,0.419631687832446
0.6708442717628196,4,0.6140813111847361,0.9490711963148439,186,0.004836271104878088,0.4374397047777972
0.9761834337411657,10,0.8595652316469458,0.9623102029877842,231,0.08204875844802749,0.5444711282871787
0.9815714308010349,10,0.3923937215284745,0.6209085902177081,416,0.08263408109501869,0.3788655885155072
0.9659457560881795,1,0.9562221906489483,0.9286602870148829,50,0.05880004634296285,0.4564601196811203
0.7480634801021777,7,0.13314500417809694,0.7608543445144956,93,0.03531028889383895,0.38833901348358796
0.606182646611547,11,0.1021495296575381,0.5468596409751262,276,0.07997833644457834,0.4647060791568012
0.9713274250350902,14,0.6586921462074435,0.18030793542277812,380,0.05546870247883672,0.4245063644187429
0.7712736593269257,5,0.9428311414132617,0.45859794351384,147,0.08259323085500163,0.5229038223576269
0.9866619276174678,7,0.8088834616363281,0.5608744633626176,257,0.06314587925830206,0.4269447729699225
0.9854479908357011,10,0.07641685943805143,0.8639615807350102,314,0.07844054732127974,0.35501901336501407
0.941203782186944,4,0.2793677139347164,0.4813333765356649,337,0.059856299321775996,0.2674353784395359
0.7177795568278342,9,0.9303188848378237,0.8976746726779566,320,0.041414106821566626,0.5579114840085767
0.7540390914407701,1,0.25305843280078455,0.6743489790234689,189,0.09579458599261376,0.3631627763562199
0.9404546686067428,5,0.7811704237869193,0.13699906305367138,286,0.054111382487884475,0.35137563963527935
0.726768802062511,4,0.8251321959287038,0.994981369325093,490,0.06050895185405384,0.46233622068688396
0.6677970986744369,11,0.4954521034609818,0.5272326607539126,441,0.022048763941474925,0.4319899877733981
0.82272050498334,12,0.3863489098483155,0.3918582964090789,121,0.06256507894272766,0.46800453905829664
0.9744619096643123,11,0.45012443241975963,0.6591137644695265,204,0.05716076494829439,0.42662512164657196
0.8784119186699892,4,0.22696469436536415,0.10889331398103907,239,0.018483839794702497,0.2167758677982158
0.828024468035746,12,0.8893909161288442,0.6365386467533544,317,0.005958709735314371,0.4956834172256949
0.6388705975083074,0,0.4506196567297579,0.49823600049927297,370,0.06043593197147711,0.3347222841148638
0.8460028906796679,1,0.8824594404560998,0.40667406999858313,156,0.07636922693503206,0.42186098815554324
0.9960215400417053,7,0.10569347990627409,0.9530200211788992,281,0.052340137092200825,0.3071077065121673
0.6560336060946096,12,0.9882752710001314,0.5225397167320532,91,0.022677262531964573,0.6175762065768132
0.8073318609454947,13,0.44327308744361826,0.21911747946993843,239,0.0666521976693035,0.460552338154706
0.9509492287711822,12,0.04783082039410547,0.45896347937729864,420,0.008010572660960225,0.2541883160461566
0.8963074471016818,2,0.038021848237454914,0.9193874045726727,188,0.044183370480195466,0.26390091312111585
0.8788062963981071,9,0.7462072574818386,0.17609547133059467,152,0.01633667583984202,0.409145785549837
0.8809936335948437,2,0.6590355342036808,0.2139570386882369,220,0.018445905105988338,0.29001729240376173
0.743796460487902,7,0.8021305581275875,0.013029567757083749,400,0.020229394915820365,0.372152858504009
0.7174367377057973,7,0.10536753395280596,0.01419004939576718,322,0.03867070570439779,0.27486552945612985
0.9237444621914055,1,0.03557086703554835,0.8293916269585125,465,0.005115020562039763,0.1383783513409124
0.9240453578716723,7,0.5085792894475785,0.7321226068429558,270,0.03977934409290982,0.37682718863855275
0.9468289274320415,10,0.38759523148276953,0.35504105645195827,262,0.05117074471147009,0.3610785517569407
0.9652962210225885,12,0.46194693667095577,0.6983111572275728,390,0.04832942849663252,0.4029610652468045
0.8045369595443751,12,0.991588408870274,0.3952059263099702,473,0.03827841004030406,0.5001555965820434
0.8006065178748798,0,0.9707499576706702,0.9528967959978275,456,0.08391466080707526,0.44197237657852806
0.9193180715867101,5,0.9423153896731928,0.9670526814260348,105,0.014532669242050412,0.46957226050994616
0.8599855723111061,7,0.7838426767676738,0.3927937758093434,439,0.0505696743781374,0.39415524895260806
0.8807867509030813,2,0.3548413602568904,0.854221906340868,391,0.00620414169565543,0.24682524577686255
0.9183170677744404,7,0.4121309302627716,0.7730890416974662,483,0.007115567887790975,0.28808887111109316
0.9560021367270265,11,0.5496160437189245,0.3099999371717893,151,0.05738658496770963,0.4279758130772322
0.7351980627406143,0,0.8305344564048399,0.23203982890110597,470,0.0566018424887821,0.3313532978376764
0.7502331810559776,10,0.06871283251826776,0.45823465039283384,241,0.0878033512844457,0.40743276184392274
0.6375927759363476,10,0.4242968858848881,0.7813488406144062,359,0.05578736756600732,0.48903712935685467
0.8313120563984696,8,0.08261766345926869,0.9601677847287454,249,0.09597910204048503,0.41599246295233916
